dataset,idx,variant_id,transform,target,validation_note,semantic_decision,syntax_risk,audit_rationale,changed,line_count,char_count,code_hash
bigvul,bigvul-744692dc059845b2a3022119871846e74d4f6e11-2400-after,bigvul-744692dc059845b2a3022119871846e74d4f6e11-2400-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,26,858,4746020f7919
bigvul,bigvul-c9b63f7f9be01692b03fa15275135a4910a7e02d-221-after,bigvul-c9b63f7f9be01692b03fa15275135a4910a7e02d-221-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,195,4851,7edb294d5949
bigvul,bigvul-4435b9142ff9813845d5c97ab29a5d637bedb257-1639-after,bigvul-4435b9142ff9813845d5c97ab29a5d637bedb257-1639-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,156,3659,248b69538d16
bigvul,bigvul-dee1f973ca341c266229faa5a1a5bb268bed3531-582-after,bigvul-dee1f973ca341c266229faa5a1a5bb268bed3531-582-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,28,652,840b5f8fc746
bigvul,bigvul-1a828911013ff501b87aacc5b555e470b31f2909-1751-after,bigvul-1a828911013ff501b87aacc5b555e470b31f2909-1751-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,16,662,89cb21b2681f
bigvul,bigvul-42073d54c53a496be40ae84152bbfe2c923ac7bc-2217-before,bigvul-42073d54c53a496be40ae84152bbfe2c923ac7bc-2217-before__identifier_renaming,identifier_renaming,1,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,321,10187,9b325e303cf1
bigvul,bigvul-a9cbaa7a40e2b2723cfc2f266c42f4980038a949-1732-after,bigvul-a9cbaa7a40e2b2723cfc2f266c42f4980038a949-1732-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,22,715,34b0b9efb836
bigvul,bigvul-5d26a105b5a73e5635eae0629b42fa0a90e07b7b-2725-after,bigvul-5d26a105b5a73e5635eae0629b42fa0a90e07b7b-2725-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,12,339,5f2acda342a0
bigvul,bigvul-9d02cda7a634fbd6e53d98091f618057f0174387-454-after,bigvul-9d02cda7a634fbd6e53d98091f618057f0174387-454-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,7,209,d15757117441
bigvul,bigvul-4af6da3b275b764b1afe194df6499b33d2bf4cde-2210-after,bigvul-4af6da3b275b764b1afe194df6499b33d2bf4cde-2210-after__identifier_renaming,identifier_renaming,0,renamed simple identifier,preserved_with_precondition,medium,Applies deterministic local identifier renaming under the transformation preconditions; external symbols and keywords are left unchanged.,True,7,180,13f03ce2f635
bigvul,bigvul-18de8f9f0762c3a542b1122589edb8af859d9813-1222-after,bigvul-18de8f9f0762c3a542b1122589edb8af859d9813-1222-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,35,1361,cdee6c5cb604
bigvul,bigvul-fa7438a0ff4033e4741c807394a9af6207940d71-1588-after,bigvul-fa7438a0ff4033e4741c807394a9af6207940d71-1588-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,30,776,4805ffc514ad
bigvul,bigvul-55caa8b08c84af2b50fbc936cf334a5a93dd7db5-2058-after,bigvul-55caa8b08c84af2b50fbc936cf334a5a93dd7db5-2058-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,8,210,92a4d4980baf
bigvul,bigvul-90fb08ed0146c9beacfd4dde98a20fc45419fff3-421-after,bigvul-90fb08ed0146c9beacfd4dde98a20fc45419fff3-421-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,19,683,2800d0eb5ca0
bigvul,bigvul-c94f9e854228e0ea00e1de8769d8d3f7cab84a55-123-after,bigvul-c94f9e854228e0ea00e1de8769d8d3f7cab84a55-123-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,10,316,5e64f0ff5a58
bigvul,bigvul-ee7579229ff7e9e5ae28bf53aea069251499d7da-127-after,bigvul-ee7579229ff7e9e5ae28bf53aea069251499d7da-127-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,57,1828,2d8d433cea10
bigvul,bigvul-4a1d704194a441bf83c636004a479e01360ec850-2032-after,bigvul-4a1d704194a441bf83c636004a479e01360ec850-2032-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,43,931,f926ffca1e3c
bigvul,bigvul-4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc-1375-after,bigvul-4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc-1375-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,12,344,7ae81e646fed
bigvul,bigvul-0ad646c81b2182f7fa67ec0c8c825e0ee165696d-958-after,bigvul-0ad646c81b2182f7fa67ec0c8c825e0ee165696d-958-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,6,224,f12dfeddf4f5
bigvul,bigvul-d10a8dac48d3a9467e81c62cb45208344f4542db-1085-after,bigvul-d10a8dac48d3a9467e81c62cb45208344f4542db-1085-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,33,1239,011397cfc8a6
bigvul,bigvul-aecd0ada163a4d6c769cec178955d5f3e9316f2f-1186-after,bigvul-aecd0ada163a4d6c769cec178955d5f3e9316f2f-1186-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,82,2184,0386bfa519fc
bigvul,bigvul-c40f7d74c741a907cfaeb73a7697081881c497d0-743-after,bigvul-c40f7d74c741a907cfaeb73a7697081881c497d0-743-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,24,806,67636159265f
bigvul,bigvul-295c883fe3105b19bcd0f9e07d54c6b589fc5bff-734-after,bigvul-295c883fe3105b19bcd0f9e07d54c6b589fc5bff-734-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,32,1188,f32bd590e846
bigvul,bigvul-4435b9142ff9813845d5c97ab29a5d637bedb257-1514-after,bigvul-4435b9142ff9813845d5c97ab29a5d637bedb257-1514-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,27,715,3ad10a9873d6
bigvul,bigvul-f592cf6a66b63decc7e7093b36501229a5de1f1d-1465-after,bigvul-f592cf6a66b63decc7e7093b36501229a5de1f1d-1465-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,12,479,55da4db94a9f
bigvul,bigvul-8822b64a0fa64a5dd1dfcf837c5b0be83f8c05d1-1371-after,bigvul-8822b64a0fa64a5dd1dfcf837c5b0be83f8c05d1-1371-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,33,882,22564ca43bfd
bigvul,bigvul-114cd3d0aac8bd1aeaf4b33840feb0163d342d5b-1360-after,bigvul-114cd3d0aac8bd1aeaf4b33840feb0163d342d5b-1360-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,494,19793,4621ad41d0a4
bigvul,bigvul-5008105780c0b0182ea6eda83ad5598f225be3ee-2099-after,bigvul-5008105780c0b0182ea6eda83ad5598f225be3ee-2099-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,36,891,3b83cb802023
bigvul,bigvul-d345af9ed62ee5f431be327967f41c3cc3fe936a-2373-after,bigvul-d345af9ed62ee5f431be327967f41c3cc3fe936a-2373-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,22,559,1ee92a3d7e73
bigvul,bigvul-a9cbaa7a40e2b2723cfc2f266c42f4980038a949-1542-after,bigvul-a9cbaa7a40e2b2723cfc2f266c42f4980038a949-1542-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,27,1155,e9c042cd17f3
bigvul,bigvul-fac8e0f579695a3ecbc4d3cac369139d7f819971-890-after,bigvul-fac8e0f579695a3ecbc4d3cac369139d7f819971-890-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,13,287,150b7db97870
bigvul,bigvul-a0fe4d88137213aa24fbb16fd7eec34533345c9b-1556-after,bigvul-a0fe4d88137213aa24fbb16fd7eec34533345c9b-1556-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,6,193,82320ad8c05b
bigvul,bigvul-2e8e8c6387ecdf5923dfc4d7718d18eba1b0873d-963-after,bigvul-2e8e8c6387ecdf5923dfc4d7718d18eba1b0873d-963-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,16,335,8968f07e657d
bigvul,bigvul-dc777c346d5d452a53b13b917c45f6a1bad2f20b-271-after,bigvul-dc777c346d5d452a53b13b917c45f6a1bad2f20b-271-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,14,545,f9f420756f81
bigvul,bigvul-f3d3342602f8bcbf37d7c46641cb9bca7618eb1c-2621-after,bigvul-f3d3342602f8bcbf37d7c46641cb9bca7618eb1c-2621-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,101,1952,b68339707380
bigvul,bigvul-454434f6100cb6a529652a25b5fc181caa7c7f32-2529-after,bigvul-454434f6100cb6a529652a25b5fc181caa7c7f32-2529-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,59,2218,849bb260bd3d
bigvul,bigvul-621b5060e823301d0cba4cb52a7ee3491922d291-1969-after,bigvul-621b5060e823301d0cba4cb52a7ee3491922d291-1969-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,28,864,208de8fbd561
bigvul,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1365-after,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1365-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,15,469,4df04f877493
bigvul,bigvul-1630f53481f445ada0a455e9979236d31a8d3bb0-2211-after,bigvul-1630f53481f445ada0a455e9979236d31a8d3bb0-2211-after__safe_dead_code_carrier,safe_dead_code_carrier,0,compile-time unreachable carrier inserted,preserved_with_precondition,low,"Adds a compile-time dead-code carrier guarded by a constant-false condition, with no reachable side effects.",True,6,161,faa84626df8d
